id,code,name,includes_iva,includes_ieps,border_incentive,alternative_names
c_clave_prod_serv_21101519,21101519,Inyector de suelo,Opcional,Opcional,1,
c_clave_prod_serv_21101520,21101520,Lanzallamas,Opcional,Opcional,1,
c_clave_prod_serv_21101521,21101521,Mezclador de fertilizante,Opcional,Opcional,1,
c_clave_prod_serv_21101522,21101522,Arado de bordes o arado,Opcional,Opcional,1,
c_clave_prod_serv_21101523,21101523,Sistema automatizado de manejo de maquinaria agrícola,Opcional,Opcional,1,
c_clave_prod_serv_21101600,21101600,Maquinaria agrícola para siembra y plantado,Opcional,Opcional,1,
c_clave_prod_serv_21101601,21101601,Plantadoras,Opcional,Opcional,1,
c_clave_prod_serv_21101602,21101602,Transplantadoras,Opcional,Opcional,1,
c_clave_prod_serv_21101603,21101603,Sembradoras de grano,Opcional,Opcional,1,
c_clave_prod_serv_21101604,21101604,Sembradoras de semillas,Opcional,Opcional,1,
c_clave_prod_serv_21101605,21101605,Equipo para tratamiento de semillas,Opcional,Opcional,1,
c_clave_prod_serv_21101606,21101606,Excavadoras de agujeros,Opcional,Opcional,1,
c_clave_prod_serv_21101607,21101607,Remolque de sembradora,Opcional,Opcional,1,
c_clave_prod_serv_21101608,21101608,Gabinete o cámara para crecimiento de plantas,Opcional,Opcional,1,
c_clave_prod_serv_21101609,21101609,Cama de semillas (semillero),Opcional,Opcional,1,
c_clave_prod_serv_21101610,21101610,Máquina de cubrimiento del suelo,Opcional,Opcional,1,
c_clave_prod_serv_21101611,21101611,Controlador de tasa de flujo de fertilizante,Opcional,Opcional,1,
c_clave_prod_serv_21101612,21101612,Germinador de semillas,Opcional,Opcional,1,
c_clave_prod_serv_21101700,21101700,Maquinaria agrícola para cosechar,Opcional,Opcional,1,
c_clave_prod_serv_21101701,21101701,Cortadoras de pasto,Opcional,Opcional,1,
c_clave_prod_serv_21101702,21101702,Máquina segadora de heno,Opcional,Opcional,1,
c_clave_prod_serv_21101703,21101703,Cosechadoras,Opcional,Opcional,1,
c_clave_prod_serv_21101704,21101704,Cosechadoras “trilladoras” o mixtas,Opcional,Opcional,1,
c_clave_prod_serv_21101705,21101705,Trilladoras,Opcional,Opcional,1,
c_clave_prod_serv_21101706,21101706,Separadores de cultivos,Opcional,Opcional,1,
c_clave_prod_serv_21101707,21101707,Piezas de cosechadora o accesorios,Opcional,Opcional,1,
c_clave_prod_serv_21101708,21101708,Piezas de segadora o accesorios,Opcional,Opcional,1,
c_clave_prod_serv_21101709,21101709,Embaladora,Opcional,Opcional,1,
c_clave_prod_serv_21101710,21101710,Secadora de cosecha,Opcional,Opcional,1,
c_clave_prod_serv_21101711,21101711,Desgranadora,Opcional,Opcional,1,
c_clave_prod_serv_21101712,21101712,Máquina automática cortadora y empaquetadora de flores,Opcional,Opcional,1,
c_clave_prod_serv_21101800,21101800,Aparatos dispersores o aspersores para agricultura,Opcional,Opcional,1,
c_clave_prod_serv_21101801,21101801,Rociadores,Opcional,Opcional,1,Hidrolavadora
c_clave_prod_serv_21101802,21101802,Guarda polvos,Opcional,Opcional,1,
c_clave_prod_serv_21101803,21101803,Aspersores de agua,Opcional,Opcional,1,
c_clave_prod_serv_21101804,21101804,Dispersores o distribuidores de fertilizante,Opcional,Opcional,1,
c_clave_prod_serv_21101805,21101805,Generadores de niebla o neblina,Opcional,Opcional,1,
c_clave_prod_serv_21101806,21101806,Compostadores,Opcional,Opcional,1,
c_clave_prod_serv_21101807,21101807,Equipo y suministros para polinización,Opcional,Opcional,1,
c_clave_prod_serv_21101808,21101808,Equipo para protección contra las heladas,Opcional,Opcional,1,
c_clave_prod_serv_21101809,21101809,Sistema para la fumigación del grano,Opcional,Opcional,1,
c_clave_prod_serv_21101900,21101900,Equipo para aves de corral y ganado,Opcional,Opcional,1,
c_clave_prod_serv_21101901,21101901,Ordeñadoras,Opcional,Opcional,1,
c_clave_prod_serv_21101902,21101902,Equipo para cría de ganado,Opcional,Opcional,1,
c_clave_prod_serv_21101903,21101903,Incubadoras o polleras para aves de corral,Opcional,Opcional,1,
c_clave_prod_serv_21101904,21101904,Mezcladoras de forraje,Opcional,Opcional,1,
c_clave_prod_serv_21101905,21101905,Equipo para identificación de ganado,Opcional,Opcional,1,
c_clave_prod_serv_21101906,21101906,Equipo de inspección o recolección de huevos,Opcional,Opcional,1,
c_clave_prod_serv_21101907,21101907,Máquinas para abrevar animales,Opcional,Opcional,1,
c_clave_prod_serv_21101908,21101908,Tanques refrigeradores de leche,Opcional,Opcional,1,
c_clave_prod_serv_21101909,21101909,Equipo para el esquilar o peluquear de animales,Opcional,Opcional,1,
c_clave_prod_serv_21101910,21101910,Peine de lana,Opcional,Opcional,1,
c_clave_prod_serv_21101911,21101911,Compostador para gallinaza,Opcional,Opcional,1,
c_clave_prod_serv_21101912,21101912,Espacio para inmovilizar ganado,Opcional,Opcional,1,
c_clave_prod_serv_21101913,21101913,Cortador de picos,Opcional,Opcional,1,
c_clave_prod_serv_21101914,21101914,Cerca eléctrica para ganado,Opcional,Opcional,1,
c_clave_prod_serv_21101915,21101915,Medidor de grasa en la espalda de los cerdos,Opcional,Opcional,1,"Medidor de grasa en la espalda de los chanchos, Medidor de grasa en la espalda de los cochinillos, Medidor de grasa en la espalda de los cochinos, Medidor de grasa en la espalda de los cuche, Medidor de grasa en la espalda de los cuinos, Medidor de grasa en la espalda de los gorrinos, Medidor de grasa en la espalda de los lechones, Medidor de grasa en la espalda de los marranos, Medidor de grasa en la espalda de los porcinos, Medidor de grasa en la espalda de los puercos,Medidor de grasa en la espalda de los lechones"
c_clave_prod_serv_21102000,21102000,"Maquinaria agrícola para limpieza, selección o clasificación",Opcional,Opcional,1,
c_clave_prod_serv_21102001,21102001,"Máquinas limpiadoras de semillas, grano o legumbres secas",Opcional,Opcional,1,
c_clave_prod_serv_21102002,21102002,"Máquinas seleccionadoras de semillas, grano o legumbres secas",Opcional,Opcional,1,
c_clave_prod_serv_21102003,21102003,"Clasificadoras de semillas, grano o legumbres secas",Opcional,Opcional,1,
c_clave_prod_serv_21102004,21102004,Equipo para limpieza y descascarillado de arroz,Opcional,Opcional,1,
c_clave_prod_serv_21102005,21102005,Molino para trituración,Opcional,Opcional,1,
c_clave_prod_serv_21102006,21102006,Molinos de martillo,Opcional,Opcional,1,
c_clave_prod_serv_21102007,21102007,Clasificadora de frutas,Opcional,Opcional,1,
c_clave_prod_serv_21102008,21102008,Equipo para limpiar o descascarar cebada,Opcional,Opcional,1,
c_clave_prod_serv_21102100,21102100,Maquinaria y equipo para transformación agrícola,Opcional,Opcional,1,
c_clave_prod_serv_21102101,21102101,Máquinas agrícolas de briqueta,Opcional,Opcional,1,
c_clave_prod_serv_21102102,21102102,Expulsor de aceite de semilla,Opcional,Opcional,1,
c_clave_prod_serv_21102200,21102200,Maquinaria y equipo para silvicultura,Opcional,Opcional,1,
c_clave_prod_serv_21102201,21102201,Descortezadoras,Opcional,Opcional,1,
c_clave_prod_serv_21102202,21102202,Equipo de explotación forestal,Opcional,Opcional,1,
c_clave_prod_serv_21102203,21102203,Equipo de reforestación,Opcional,Opcional,1,
c_clave_prod_serv_21102204,21102204,Sierras para silvicultura,Opcional,Opcional,1,
c_clave_prod_serv_21102205,21102205,Deslizadores forestales,Opcional,Opcional,1,
c_clave_prod_serv_21102206,21102206,Barrenos para aumento forestal,Opcional,Opcional,1,
c_clave_prod_serv_21102207,21102207,Hipsómetro para silvicultura,Opcional,Opcional,1,
c_clave_prod_serv_21102300,21102300,Equipo para invernadero,Opcional,Opcional,1,
c_clave_prod_serv_21102301,21102301,Equipo de riego para invernadero,Opcional,Opcional,1,
c_clave_prod_serv_21102302,21102302,Materas para invernadero,Opcional,Opcional,1,
c_clave_prod_serv_21102303,21102303,Equipo de ventilación para invernadero,Opcional,Opcional,1,
c_clave_prod_serv_21102304,21102304,Equipo aislante para invernadero,Opcional,Opcional,1,
c_clave_prod_serv_21102305,21102305,Material para sombras para agricultura,Opcional,Opcional,1,
c_clave_prod_serv_21102306,21102306,Inyector de fertilizante hidropónico,Opcional,Opcional,1,
c_clave_prod_serv_21102400,21102400,Equipo para insectos,Opcional,Opcional,1,
c_clave_prod_serv_21102401,21102401,Equipo para apicultura,Opcional,Opcional,1,
c_clave_prod_serv_21102402,21102402,Equipo para gusanos de seda,Opcional,Opcional,1,
c_clave_prod_serv_21102403,21102403,Equipo para la cría de mariposas,Opcional,Opcional,1,
c_clave_prod_serv_21102404,21102404,Equipo para la cría de escarabajos,Opcional,Opcional,1,
c_clave_prod_serv_21111500,21111500,Equipo de pesca comercial,Opcional,Opcional,1,
c_clave_prod_serv_21111501,21111501,Anzuelos para pesca comercial,Opcional,Opcional,1,
c_clave_prod_serv_21111502,21111502,Carretes para pesca comercial,Opcional,Opcional,1,
c_clave_prod_serv_21111503,21111503,Aparejos para pesca comercial,Opcional,Opcional,1,
c_clave_prod_serv_21111504,21111504,Redes para pesca comercial,Opcional,Opcional,1,
c_clave_prod_serv_21111506,21111506,Flotadores para pesca comercial,Opcional,Opcional,1,
c_clave_prod_serv_21111507,21111507,Plomos o pesos comerciales,Opcional,Opcional,1,
c_clave_prod_serv_21111508,21111508,Transportadores de redes de pesca,Opcional,Opcional,1,
c_clave_prod_serv_21111600,21111600,Equipo para acuicultura,Opcional,Opcional,1,
c_clave_prod_serv_21111601,21111601,Equipo para piscicultura marina,Opcional,Opcional,1,
c_clave_prod_serv_21111602,21111602,Suministros para piscicultura,Opcional,Opcional,1,
c_clave_prod_serv_22101500,22101500,Maquinaria para trabajo de desmonte,Opcional,Opcional,1,
c_clave_prod_serv_22101501,22101501,Cargadores frontales,Opcional,Opcional,1,
c_clave_prod_serv_22101502,22101502,Niveladoras,Opcional,Opcional,1,
c_clave_prod_serv_22101504,22101504,Piloteadoras,Opcional,Opcional,1,
c_clave_prod_serv_22101505,22101505,Aplanadoras,Opcional,Opcional,1,Apisonadora
c_clave_prod_serv_22101507,22101507,Bateadoras,Opcional,Opcional,1,
c_clave_prod_serv_22101508,22101508,Máquinas para abrir zanjas,Opcional,Opcional,1,Excavadora de zanjas
c_clave_prod_serv_22101509,22101509,Retroexcavadoras,Opcional,Opcional,1,"Excavadora mixta, Retrocargadora"
c_clave_prod_serv_22101511,22101511,Compactadores,Opcional,Opcional,1,
c_clave_prod_serv_22101513,22101513,Dragalíneas,Opcional,Opcional,1,Dragalina
c_clave_prod_serv_22101514,22101514,Dragas,Opcional,Opcional,1,
c_clave_prod_serv_22101516,22101516,Excavadoras de fosos,Opcional,Opcional,1,Perforadora de pozos
c_clave_prod_serv_22101518,22101518,Raspadores elevadores,Opcional,Opcional,1,
c_clave_prod_serv_22101519,22101519,Máquina giratoria con cazoleta de rastrillos abiertas,Opcional,Opcional,1,
c_clave_prod_serv_22101520,22101520,Máquina giratoria con rastrillos elevadores,Opcional,Opcional,1,
c_clave_prod_serv_22101521,22101521,Rastrilladora arrastrada,Opcional,Opcional,1,
c_clave_prod_serv_22101522,22101522,Buldóceres de orugas,Opcional,Opcional,1,
c_clave_prod_serv_22101523,22101523,Buldóceres de ruedas,Opcional,Opcional,1,
c_clave_prod_serv_22101524,22101524,Excavadoras móviles,Opcional,Opcional,1,
c_clave_prod_serv_22101525,22101525,Excavadoras de ruedas,Opcional,Opcional,1,
c_clave_prod_serv_22101526,22101526,Excavadoras de orugas,Opcional,Opcional,1,
c_clave_prod_serv_22101527,22101527,Transportes integrados de carga,Opcional,Opcional,1,
c_clave_prod_serv_22101528,22101528,Cargadores de ruedas,Opcional,Opcional,1,
c_clave_prod_serv_22101529,22101529,Cargadores sobre patines con dirección,Opcional,Opcional,1,
c_clave_prod_serv_22101530,22101530,Raspadores abiertos,Opcional,Opcional,1,
c_clave_prod_serv_22101531,22101531,Cañones para quitar nieve,Opcional,Opcional,1,
c_clave_prod_serv_22101532,22101532,Cargadores de orugas,Opcional,Opcional,1,Cargadores de cadenas
c_clave_prod_serv_22101533,22101533,Arrancadoras de troncos,Opcional,Opcional,1,
c_clave_prod_serv_22101534,22101534,Excavadoras de campaña,Opcional,Opcional,1,
c_clave_prod_serv_22101535,22101535,Extractor de pilotes,Opcional,Opcional,1,
c_clave_prod_serv_22101536,22101536,Lavador de llantas,Opcional,Opcional,1,
c_clave_prod_serv_22101537,22101537,Cortadora de pilotes de concreto,Opcional,Opcional,1,
c_clave_prod_serv_22101538,22101538,Quitanieves,Opcional,Opcional,1,
c_clave_prod_serv_22101600,22101600,Equipo de pavimentación,Opcional,Opcional,1,
c_clave_prod_serv_22101602,22101602,Equipo de apisonamiento,Opcional,Opcional,1,
c_clave_prod_serv_22101603,22101603,Ensanchadores de carreteras,Opcional,Opcional,1,
c_clave_prod_serv_22101604,22101604,Placas vibradoras,Opcional,Opcional,1,
c_clave_prod_serv_22101605,22101605,Acabadoras de asfalto,Opcional,Opcional,1,
c_clave_prod_serv_22101606,22101606,Esparcidoras de gravilla,Opcional,Opcional,1,
c_clave_prod_serv_22101607,22101607,Pavimentadoras,Opcional,Opcional,1,
c_clave_prod_serv_22101608,22101608,Aplanadoras en frío,Opcional,Opcional,1,
c_clave_prod_serv_22101609,22101609,Mezcladoras de material de pavimentación,Opcional,Opcional,1,
c_clave_prod_serv_22101610,22101610,Distribuidoras de agregados,Opcional,Opcional,1,
c_clave_prod_serv_22101611,22101611,Distribuidoras de material bituminoso,Opcional,Opcional,1,
c_clave_prod_serv_22101612,22101612,Escarificadoras de carreteras,Opcional,Opcional,1,
c_clave_prod_serv_22101613,22101613,Aplanadoras calentadoras de la superficie de la carretera,Opcional,Opcional,1,
c_clave_prod_serv_22101614,22101614,Revestimientos de pavimento de concreto,Opcional,Opcional,1,
c_clave_prod_serv_22101615,22101615,Trituradoras de pavimento,Opcional,Opcional,1,
c_clave_prod_serv_22101616,22101616,Máquinas para hacer andenes,Opcional,Opcional,1,
c_clave_prod_serv_22101617,22101617,Máquinas de relleno,Opcional,Opcional,1,
c_clave_prod_serv_22101618,22101618,Equipos de preparación de superficies de rodamiento o mecanismos para su colocación,Opcional,Opcional,1,
c_clave_prod_serv_22101619,22101619,Máquinas pulidoras,Opcional,Opcional,1,
c_clave_prod_serv_22101620,22101620,Máquinas de limpieza o acabado de juntas,Opcional,Opcional,1,
c_clave_prod_serv_22101621,22101621,Distribuidora de asfalto,Opcional,Opcional,1,
c_clave_prod_serv_22101622,22101622,Recicladora de asfalto,Opcional,Opcional,1,
c_clave_prod_serv_22101623,22101623,Máquina pavimentadora y de terminados,Opcional,Opcional,1,
c_clave_prod_serv_22101624,22101624,Máquina para marcar calles,Opcional,Opcional,1,
c_clave_prod_serv_22101625,22101625,Máquina pulidora de concreto,Opcional,Opcional,1,
c_clave_prod_serv_22101626,22101626,Planta mezcladora de asfalto,Opcional,Opcional,1,
c_clave_prod_serv_22101627,22101627,Fusor de asfalto,Opcional,Opcional,1,
c_clave_prod_serv_22101628,22101628,Lavadora de agregados,Opcional,Opcional,1,
c_clave_prod_serv_22101629,22101629,Secadora de agregados,Opcional,Opcional,1,
c_clave_prod_serv_22101630,22101630,Removedor de marcas de calles,Opcional,Opcional,1,
c_clave_prod_serv_22101631,22101631,Guía de piloteadora,Opcional,Opcional,1,
c_clave_prod_serv_22101700,22101700,Componentes de equipo pesado,Opcional,Opcional,1,
c_clave_prod_serv_22101701,22101701,Palas excavadoras,Opcional,Opcional,1,
c_clave_prod_serv_22101702,22101702,Palas mecánicas para el de movimiento de tierra o sus piezas o accesorios,Opcional,Opcional,1,
c_clave_prod_serv_22101703,22101703,Cuchillas o dientes u otros filos cortantes,Opcional,Opcional,1,
c_clave_prod_serv_22101704,22101704,Escarificadores,Opcional,Opcional,1,
c_clave_prod_serv_22101705,22101705,Orugas: eslabones o zapatas o sus piezas,Opcional,Opcional,1,"Orugas, eslabones o zapatas o sus piezas"
c_clave_prod_serv_22101706,22101706,Cucharas de pala,Opcional,Opcional,1,
c_clave_prod_serv_22101707,22101707,Cables de retención,Opcional,Opcional,1,
c_clave_prod_serv_22101708,22101708,Extractores,Opcional,Opcional,1,
c_clave_prod_serv_22101709,22101709,Cucharones bivalvos,Opcional,Opcional,1,
c_clave_prod_serv_22101710,22101710,Remolques quitanieves,Opcional,Opcional,1,
c_clave_prod_serv_22101711,22101711,Herramientas de trituración de pavimento o accesorios,Opcional,Opcional,1,
c_clave_prod_serv_22101712,22101712,Herramientas de piloteadoras o sus piezas o accesorios,Opcional,Opcional,1,
c_clave_prod_serv_22101713,22101713,Brazo de retroexcavadora o secciones del brazo,Opcional,Opcional,1,
c_clave_prod_serv_22101714,22101714,Kits de reparación o piezas de apisonadora,Opcional,Opcional,1,
c_clave_prod_serv_22101715,22101715,Plantas o alimentadoras de dosificación,Opcional,Opcional,1,
c_clave_prod_serv_22101716,22101716,Kits de conversión de maquinaria de construcción,Opcional,Opcional,1,
c_clave_prod_serv_22101717,22101717,Vertederas de movimiento de tierra,Opcional,Opcional,1,
c_clave_prod_serv_22101718,22101718,Sistemas de control de aplanadora,Opcional,Opcional,1,
c_clave_prod_serv_22101719,22101719,Portaherramientas de corredera transversal de aplanadora,Opcional,Opcional,1,
c_clave_prod_serv_22101720,22101720,Zapatas perfiladoras de zanjadora,Opcional,Opcional,1,
c_clave_prod_serv_22101721,22101721,Brocas y accesorios de la hincadora de estacas,Opcional,Opcional,1,
c_clave_prod_serv_22101722,22101722,Cuchara dentada,Opcional,Opcional,1,Dientes del cucharón
c_clave_prod_serv_22101723,22101723,Cortador lateral de cuchara,Opcional,Opcional,1,
c_clave_prod_serv_22101724,22101724,Cincel cortador hidráulico,Opcional,Opcional,1,
c_clave_prod_serv_22101800,22101800,Grúas de elevación,Opcional,Opcional,1,
c_clave_prod_serv_22101801,22101801,Manlift o elevador de personal,Opcional,Opcional,1,Plataforma elevadora
c_clave_prod_serv_22101802,22101802,Elevador de plataforma,Opcional,Opcional,1,
c_clave_prod_serv_22101803,22101803,Elevador de boom articulado,Opcional,Opcional,1,
